id,width,kfold,LARS_pred
375994,0.5403208189834421,0,-0.01524755374421983
187690,0.489075216708781,0,0.422807076750626
190669,-0.8433104424323629,0,-0.12174306614259632
283914,-0.22836321513645105,0,-0.06199440264143968
188436,1.71896967130061,0,0.07820835229090171
373850,0.181601603060824,0,0.581015999516782
319956,0.130356000786166,0,0.01860245451733892
375799,2.43640810314584,0,0.8873626713647411
375417,-0.22836321513645105,0,-0.18740248879928298
187844,2.9488641258924297,0,2.026617174536978
283157,-0.27960881741111,0,0.22872658655624584
189696,-0.125872010587132,0,-0.0449751408859817
188876,0.0791103985115055,0,0.01960842408238358
283120,-1.0995384538056598,0,-0.778348536187683
189039,-0.0233808060378135,0,-0.8078573905124944
188765,0.6940576258074189,0,0.7528894544717524
188577,-1.86822248792555,0,-1.1262047087969975
188267,0.5403208189834421,0,0.7828687387291348
375706,0.232847205335485,0,-0.15747869353702357
188250,0.4378296144341229,0,0.17558972985546273
189254,-0.6895736356083859,0,-1.7468352617514111
188780,-0.484591226509748,0,-0.5326327153525426
375444,-0.0233808060378135,0,0.2620146588979396
373522,0.950285637180718,0,0.3757200659486045
375916,-0.740819237883044,0,0.05141097042660663
188156,1.71896967130061,0,1.8762517215407857
187984,-0.27960881741111,0,-0.5035737543378012
187692,1.15526804627935,0,0.9016149138378587
283721,1.1040224440047,0,0.09321817314713217
189031,-0.17711761286179106,0,-0.7939951750638652
189134,-0.6895736356083859,0,-0.7071241354513573
188101,-0.5358368287844061,0,-0.9554581045897588
336484,0.0278647962368471,0,0.41011191663310415
188969,-1.3045208629043,0,-1.1883540663027314
283712,1.20651364855401,0,0.795526234241594
283755,0.4378296144341229,0,0.5862460029855174
283166,0.489075216708781,0,0.15628168070115625
188269,-1.048292851531,0,-0.8417914291097888
189980,-0.17711761286179106,0,-0.27467478288979935
284272,0.0278647962368471,0,-0.37089437044058887
374092,0.642812023532761,0,0.5619874442828338
187989,-1.66324007882691,0,-0.6201814162955105
374693,1.61647846675129,0,0.7037504928844268
187999,-0.27960881741111,0,0.053909180095933866
283127,-1.0995384538056598,0,-0.9707559577546706
188825,-0.0233808060378135,0,0.23881152455494106
283677,1.05277684173003,0,0.6521377974055562
374613,0.642812023532761,0,0.22267660116515975
375556,-0.22836321513645105,0,0.37326891255460126
283054,1.92395208039925,0,0.12880213728931514
373900,1.30900485310333,0,-0.23856550124383397
375796,-0.997047249256342,0,-0.18441352302655264
189133,1.05277684173003,0,0.3839216047328142
188757,-0.0233808060378135,0,0.18105899306307469
187903,-0.997047249256342,0,-0.43962830096128597
189233,-1.3045208629043,0,-1.0960153923002958
188355,0.950285637180718,0,0.8109213293829481
283205,-1.0995384538056598,0,-0.2540668421213078
188976,0.386584012159462,0,-0.6757497777756069
189974,-0.22836321513645105,0,-0.06009340151379541
373904,0.642812023532761,0,-0.6094196137803417
188319,1.36025045537799,0,0.8113577099282786
336483,0.5915664212581,0,0.3197752796030677
374591,-0.5358368287844061,0,0.032956474047836706
187938,-0.330854419685768,0,-0.09563986566242563
190784,-0.587082431059067,0,-0.5199029691749604
188121,0.5915664212581,0,-0.6050969841593234
188341,-0.4333456242350871,0,-0.8066290084553114
188093,1.30900485310333,0,1.1170352179157326
375626,-0.0233808060378135,0,-0.0640489424678604
187956,0.7453032280820799,0,-0.0019360710488977775
188820,-0.740819237883044,0,-0.111160852276593
374171,-0.5358368287844061,0,-0.5799795463465084
187628,0.5915664212581,0,0.5463827642949176
190139,-1.76573128337623,0,-1.6642396956559211
189844,2.15455729063521,0,1.0458779620356033
189010,-0.4333456242350871,0,-0.6597919504066629
187508,-0.740819237883044,0,0.05996081769975282
188048,2.33391689859652,0,1.9790705822120156
187704,-1.45825766972828,0,-0.7525509672354652
187599,0.181601603060824,0,-0.18895715013171746
375663,1.71896967130061,0,1.9675913775812426
284216,1.15526804627935,0,1.4652718740697777
374202,-0.587082431059067,0,-0.37551292361086813
188122,-0.17711761286179106,0,-0.19322367251507208
190280,-0.4333456242350871,0,-0.5062179610284563
187985,0.6940576258074189,0,-0.5939272685274998
190782,-0.484591226509748,0,0.28310387180382585
187935,-0.38210002196042897,0,-0.09544687769900112
283252,-0.17711761286179106,0,0.8263033194274062
374148,-0.5358368287844061,0,0.31403149944695985
188532,0.5403208189834421,0,-0.005328809844854147
375780,1.00153123945538,0,0.7921587000002767
375791,2.69263611451914,0,2.1603349230040525
375749,1.82146087584993,0,0.8896055051012792
189858,-0.27960881741111,0,-0.14503557458183766
187803,-1.76573128337623,0,-1.0568984681524596
187854,-0.0746264083124718,0,-0.03340106658716314
188202,0.6940576258074189,0,-0.24550343577033132
283722,1.5652328644766298,0,0.22083780509451212
187495,-0.740819237883044,0,-0.9378122403920468
375895,1.6677240690259498,0,1.2875723327566118
374624,1.69334687016328,0,0.29600768484150686
187876,-0.17711761286179106,0,-0.34474252478675804
189032,-0.330854419685768,0,-0.5256899174149174
375710,1.00153123945538,0,0.9056798921513994
188099,-1.86822248792555,0,-0.354123420985139
188468,0.0278647962368471,0,-0.6429747422443172
283770,1.05277684173003,0,1.1316105062723627
375511,1.89832927926192,0,1.9770583884037463
336485,0.335338409884804,0,0.34669726518938265
188359,1.05277684173003,0,0.1531274956412965
2437258,0.181601603060824,0,-0.007783154429170458
189290,-0.4333456242350871,0,-0.6138458189020034
188667,0.386584012159462,0,0.8643299269378173
190277,-0.125872010587132,0,-0.2636269365536761
187666,0.181601603060824,0,0.025408395117327072
336479,0.181601603060824,0,0.03676747545143423
374632,-0.0746264083124718,0,-0.7387688969336754
373759,-0.0233808060378135,0,-1.0297121991890532
2437282,-0.0233808060378135,0,0.23811381943990453
374635,0.386584012159462,0,0.2138937898312467
375006,1.97519768267391,0,1.091545870581847
336688,-1.15078405608032,0,0.20285042888765584
283615,0.4378296144341229,0,0.447002973375303
283731,-0.484591226509748,0,-0.08162402240927139
189961,1.05277684173003,0,-0.2114435466469727
189239,-1.5607488742776,0,-0.835901046913424
190807,-1.0995384538056598,0,-1.3920678559363968
187479,0.130356000786166,0,-1.0896752131220424
373756,0.0278647962368471,0,-0.5933008955013882
374037,0.6940576258074189,0,-0.06645503258061834
375607,0.642812023532761,0,0.44781742390893364
374109,-0.587082431059067,0,-0.4120425311428545
189840,-0.8433104424323629,0,-0.43851184588750597
188957,-1.50950327200294,0,-1.6658172856479063
373656,-0.0233808060378135,0,0.2836306902878397
187793,-0.792064840157705,0,0.36685419796924656
284224,0.899040034906057,0,0.0766611979231244
283199,-0.740819237883044,0,-0.6712115430326485
375899,2.43640810314584,0,1.4708551474970029
283118,0.130356000786166,0,-0.5987198446108747
283128,1.25775925082867,0,0.07554650286975614
283158,-0.8433104424323629,0,0.4684344380691145
188840,2.02644328494857,0,1.4154876426349232
189792,-0.27960881741111,0,-0.5337286070771136
188412,0.4378296144341229,0,0.5738933814404881
283756,0.0278647962368471,0,0.027463444097801833
189894,-0.22836321513645105,0,0.1723525876020998
374536,-0.22836321513645105,0,-1.1889013285584538
187783,1.05277684173003,0,0.9372518682614956
336482,0.6940576258074189,0,0.34645288035120414
188974,-1.45825766972828,0,-0.6091941348958576
189035,-1.15078405608032,0,-0.5741727014643353
373980,0.0791103985115055,0,-0.03249406476998646
375851,1.51398726220197,0,1.0401026136428277
188374,-0.4333456242350871,0,0.09342561650282176
187987,0.950285637180718,0,0.19700392242127304
2437395,0.7453032280820799,0,0.05364346009890598
283759,-0.740819237883044,0,-0.7102879525049339
189400,-1.25327526062964,0,-0.4897763562648103
375717,0.489075216708781,0,0.1558016982354846
375295,-0.4333456242350871,0,-0.45987975932147884
375524,0.8477944326313991,0,0.9617968907097904
336481,0.796548830356738,0,0.13226633142674105
190054,0.130356000786166,0,-0.08459220388835192
189753,0.489075216708781,0,-0.15477541417671467
188975,-1.20202965835498,0,-0.6186094320658265
187676,-1.0995384538056598,0,-0.24571395915906785
284002,0.5403208189834421,0,-0.07938095125443473
336476,0.5915664212581,0,0.1201836567601412
188365,-0.0233808060378135,0,-0.3356518715959345
374945,-1.86822248792555,0,-1.3613556037008963
375695,-1.33014366404163,0,0.12555180097467392
375759,-0.5358368287844061,0,0.22371478555666646
187852,-1.86822248792555,0,-1.0050251330192863
187716,-1.35576646517896,0,0.2171693949095456
373739,-1.15078405608032,0,-0.7188828207037089
189996,0.0791103985115055,0,0.02274817775246093
189008,-0.5358368287844061,0,-0.6958372375055386
187541,0.0791103985115055,0,0.09723061754952776
375441,0.335338409884804,0,-0.07537520638951915
187485,-0.125872010587132,0,-1.1343586067351317
283773,0.796548830356738,0,0.18746424694881617
283235,0.899040034906057,0,0.3936639194407551
190046,-0.22836321513645105,0,-0.12128559823752116
375857,0.335338409884804,0,0.28995468461932555
375645,2.59014490996982,0,1.6921884180825923
188227,-0.0233808060378135,0,1.3300858594629688
188413,1.71896967130061,0,0.8641998606620667
283105,-0.38210002196042897,0,-0.6280095751472367
308004,0.335338409884804,0,0.1801360078043763
283106,1.15526804627935,0,0.7290226862044012
375711,0.8477944326313991,0,-0.04753939531243126
283444,1.00153123945538,0,0.9899020163840828
188496,0.0278647962368471,0,-0.8017520103053056
374197,-0.484591226509748,0,-0.044214737357869294
284090,1.00153123945538,0,0.900081285549818
189014,-0.0233808060378135,0,-0.5753796068566737
374590,-0.8433104424323629,0,-1.3664712282641347
187539,0.0791103985115055,1,-0.07787036205776977
190115,-1.0995384538056598,1,-1.3213115558281887
189749,-0.0746264083124718,1,-0.2765197300226408
374416,0.181601603060824,1,-0.24034477330966203
188521,-0.484591226509748,1,-0.1467625304742816
374992,1.71896967130061,1,1.7722276371115295
189776,-0.0746264083124718,1,-0.4398914439943949
190799,1.87270647812459,1,1.8396744387578332
283670,1.46274165992731,1,0.27071649881522275
188452,0.796548830356738,1,0.2710181474614916
187562,-0.0746264083124718,1,-0.16780956037839204
374621,1.1040224440047,1,0.5738766113855164
189289,-0.740819237883044,1,-0.9581930223748899
374004,0.181601603060824,1,0.20533433901091086
187816,2.18018009177254,1,2.025061261365137
374086,0.796548830356738,1,-0.03630528847518486
189029,-0.17711761286179106,1,-0.6632109252088058
375573,-0.38210002196042897,1,0.12315678655152135
188476,0.0278647962368471,1,0.5384426562941285
190082,-2.22694170384817,1,-0.26027084482862717
283859,0.4378296144341229,1,-0.1408252222273406
189006,-0.8433104424323629,1,-1.0361886693598823
375941,-0.5358368287844061,1,0.26046706203085324
190102,-0.38210002196042897,1,-0.08945496870035555
375974,-1.68886287996424,1,-0.11072931486212444
375724,-0.5358368287844061,1,-0.19698630048812937
373716,-0.17711761286179106,1,-0.5210277622458019
283667,1.51398726220197,1,0.3980013664263794
188035,-0.638328033333725,1,0.22331661453698123
374669,0.0791103985115055,1,0.28664584580807295
373485,1.71896967130061,1,0.9022198592485651
283171,0.335338409884804,1,0.4152508400946873
283989,-0.17711761286179106,1,-0.17148867145208838
187780,0.950285637180718,1,0.016096769522291287
375744,0.284092807610143,1,0.08283454361299447
187678,0.0791103985115055,1,-0.2105179986154564
374768,-1.61199447655225,1,-1.46288058940441
188189,-0.22836321513645105,1,-0.759732455647052
188051,1.92395208039925,1,2.3288280788070717
188094,-0.792064840157705,1,-0.2555978232301802
188708,-0.792064840157705,1,-0.08038374441120102
374640,0.5403208189834421,1,0.330240906189174
284069,0.181601603060824,1,0.7373958027200896
284161,-0.125872010587132,1,0.3672895202160295
188092,-0.792064840157705,1,-0.6095749894146217
187658,-2.38067851067215,1,-0.03893458760847175
375395,-0.0233808060378135,1,0.09714841448731638
187523,-0.6895736356083859,1,-0.555016324771778
189343,-0.740819237883044,1,-0.9310993200074729
375755,1.6677240690259498,1,1.7306638009615165
284373,0.130356000786166,1,-0.3290647190442283
189079,-1.15078405608032,1,-0.7986490802999947
187971,0.7453032280820799,1,0.40604766256996433
319784,1.87270647812459,1,1.78028254565779
190132,-2.3294329083974903,1,-1.5781737413471524
187877,-1.91946809020021,1,-1.2704410512446844
189038,-0.484591226509748,1,-0.8023829304965612
189819,-0.740819237883044,1,-0.1092360132227075
188225,2.07768888722322,1,1.2104440088834008
189892,0.0278647962368471,1,-0.20809253906139363
375666,1.77021527357527,1,1.591826963167068
187755,-0.0233808060378135,1,0.3244859559393663
187464,-2.0732048970241896,1,-0.8822530513854754
189756,-0.792064840157705,1,-0.28552884186762445
190796,-1.3045208629043,1,0.4561724199725814
187946,0.0278647962368471,1,0.07365928996307484
190199,0.0791103985115055,1,0.11703367959868646
189421,-0.997047249256342,1,-1.0303059432262767
187482,-0.8945560447070229,1,-0.3947352628087737
375954,0.796548830356738,1,1.1392499383712957
188037,-0.5358368287844061,1,-0.34049949435534826
375802,-0.22836321513645105,1,0.25710292783296557
190403,-0.0746264083124718,1,-0.08379703185877857
189804,-0.792064840157705,1,-0.2477068791469191
375500,2.12893448949788,1,1.4276952071055378
190789,-0.5358368287844061,1,-1.2510199065345113
283633,-1.91946809020021,1,-1.2674767201564594
284192,2.12893448949788,1,0.878801587138035
156377,0.5915664212581,1,0.7385328839987654
187458,-0.38210002196042897,1,-0.017445479136113898
189669,-0.27960881741111,1,0.09101557216608129
319779,-0.330854419685768,1,0.10410416222583649
374608,-0.27960881741111,1,-0.01178213650951135
